"Path","HasComment","HasHeader","Functions","DocumentedFunctions","GitCreated","GitModified"
"D:/project/portfoliio/src/apps/yume/index.tsx","True","False","1","0","2026-02-19T22:18:18+08:00","2026-02-19T22:18:18+08:00"
"D:/project/portfoliio/src/apps/yume/manifest.tsx","True","False","0","0","2026-02-19T22:18:18+08:00","2026-02-27T17:45:58+08:00"
"D:/project/portfoliio/src/components/canvas/materials/HolographicMaterial.tsx","True","False","1","0","2026-02-05T17:02:35+08:00","2026-02-05T17:02:35+08:00"
"D:/project/portfoliio/src/components/canvas/ProjectStage.tsx","True","False","2","0","2026-02-05T17:02:35+08:00","2026-02-26T13:10:29+08:00"
"D:/project/portfoliio/src/components/canvas/Scene.tsx","True","False","4","0","2026-02-05T17:02:35+08:00","2026-02-26T13:10:29+08:00"
"D:/project/portfoliio/src/components/ui/IOSPicker.tsx","True","False","8","0","2026-02-05T17:02:35+08:00","2026-02-05T17:56:53+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/arsenal.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/experience.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/lab.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/logs.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/projects.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/services.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/skills.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/en/work.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/arsenal.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/experience.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/logs.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/projects.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/services.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/skills.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/data/zh/work.ts","False","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/constants.ts","True","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/index.ts","True","False","0","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/portfolio/types.ts","False","False","8","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/data.ts","True","False","0","0","2026-02-05T17:02:35+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/lib/sound.ts","True","False","1","0","2026-02-05T17:02:35+08:00","2026-02-05T17:02:35+08:00"
"D:/project/portfoliio/src/lib/utils.ts","False","False","2","0","2026-02-05T17:02:35+08:00","2026-02-05T17:02:35+08:00"
"D:/project/portfoliio/src/os/components/ui/Slider.tsx","True","False","2","0","2026-03-03T11:31:19+08:00","2026-03-03T11:31:19+08:00"
"D:/project/portfoliio/src/os/components/SandboxedAppFrame.tsx","False","False","2","0","2026-02-12T11:48:31+08:00","2026-02-12T11:48:31+08:00"
"D:/project/portfoliio/src/os/components/Toast.tsx","True","False","6","0","2026-03-04T11:18:40+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/components/XTerm.tsx","True","True","6","5","2026-02-12T11:48:31+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/config/constants.ts","True","False","0","0","2026-02-09T12:44:39+08:00","2026-02-09T12:44:39+08:00"
"D:/project/portfoliio/src/os/config/csp.ts","True","False","0","0","2026-03-02T15:41:28+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/config/paths.ts","False","False","0","0","2026-03-04T11:18:40+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/hooks/useDesktopGrid.ts","True","False","2","0","2026-02-13T10:49:42+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/hooks/useDesktopInteraction.ts","True","False","1","2","2026-02-13T16:09:26+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/hooks/useFileDisplay.ts","True","False","1","0","2026-02-11T19:11:54+08:00","2026-02-15T10:34:31+08:00"
"D:/project/portfoliio/src/os/hooks/useFileSelection.ts","True","False","1","0","2026-02-11T19:11:54+08:00","2026-02-11T19:11:54+08:00"
"D:/project/portfoliio/src/os/hooks/useMountFolder.ts","True","False","1","2","2026-02-13T18:02:21+08:00","2026-02-13T18:02:21+08:00"
"D:/project/portfoliio/src/os/hooks/useWallpaper.ts","True","False","6","1","2026-02-13T16:09:26+08:00","2026-03-03T11:31:19+08:00"
"D:/project/portfoliio/src/os/hooks/useWindowDrag.ts","True","False","8","0","2026-02-13T10:49:42+08:00","2026-03-03T10:39:20+08:00"
"D:/project/portfoliio/src/os/hooks/useWindowResize.ts","True","False","5","0","2026-02-09T12:44:39+08:00","2026-02-26T13:10:29+08:00"
"D:/project/portfoliio/src/os/hooks/useWindowSnapshot.ts","True","False","1","0","2026-02-09T12:44:39+08:00","2026-02-25T12:45:55+08:00"
"D:/project/portfoliio/src/os/kernel/core-services/systemReset.ts","True","False","2","2","2026-03-05T10:10:31+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/errors/FileSystemError.ts","False","False","1","0","2026-03-04T11:18:40+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/middleware/syncMiddleware.ts","True","False","7","4","2026-02-13T18:02:21+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/providers/StaticHttpProvider.ts","True","False","2","0","2026-03-04T11:18:40+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/providers/VirtualFolderProvider.ts","True","False","2","0","2026-03-04T11:18:40+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/slices/actionSlice.ts","True","False","5","0","2026-02-13T18:02:21+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/slices/coreSlice.ts","True","False","2","0","2026-02-13T18:02:21+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/slices/mountSlice.ts","True","False","10","2","2026-02-13T18:02:21+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/utils/fileSystemWorkerClient.ts","True","False","3","1","2026-02-13T18:02:21+08:00","2026-02-14T12:45:47+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/utils/indexManager.ts","True","False","8","5","2026-02-13T18:02:21+08:00","2026-02-26T13:10:29+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/worker/fs.worker.ts","True","False","3","0","2026-02-11T15:16:06+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/wrappers/PathNormalizationWrapper.ts","True","False","1","1","2026-03-04T11:18:40+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/wrappers/ReadOnlyWrapper.ts","True","False","1","1","2026-03-04T11:18:40+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/FileSystemClient.ts","True","False","2","1","2026-02-11T15:16:06+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/IFileSystem.ts","True","False","2","1","2026-02-11T15:16:06+08:00","2026-02-12T16:40:56+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/IFileSystemProvider.ts","True","False","2","0","2026-03-04T11:18:40+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/interfaces.ts","True","False","2","0","2026-03-04T11:18:40+08:00","2026-03-09T15:40:12+08:00"
"D:/project/portfoliio/src/os/kernel/filesystem/NativeDriver.ts","True","False","2","0","2026-02-11T15:16:06+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/kernel/locales/en.ts","True","False","1","0","2026-02-13T10:49:42+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/kernel/locales/index.ts","False","False","1","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/kernel/locales/zh.ts","True","False","0","0","2026-02-13T10:49:42+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/kernel/process/simulator.ts","True","False","3","3","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/kernel/process/types.ts","True","False","3","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/kernel/worker/process.worker.ts","True","False","1","0","2026-02-14T12:45:47+08:00","2026-02-14T12:45:47+08:00"
"D:/project/portfoliio/src/os/kernel/AppLauncherService.ts","True","False","5","1","2026-03-10T16:59:04+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/kernel/DependencyCacheService.ts","True","False","13","0","2026-03-12T11:36:58+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/kernel/EventBus.ts","True","False","5","1","2026-02-13T16:09:26+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/kernel/initialFileTree.ts","True","False","3","0","2026-02-13T10:49:42+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/kernel/Kernel.ts","True","False","8","0","2026-02-12T11:48:31+08:00","2026-02-24T18:56:24+08:00"
"D:/project/portfoliio/src/os/kernel/LanguageContext.tsx","True","False","4","2","2026-02-06T09:49:02+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/kernel/syncService.ts","True","False","3","0","2026-02-13T10:49:42+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/kernel/SystemSettingsContext.tsx","True","False","3","2","2026-02-06T09:49:02+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/kernel/useClipboardStore.ts","True","False","3","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/kernel/useContextMenuRegistry.ts","True","False","3","0","2026-03-05T10:10:31+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/kernel/useContextMenuStore.ts","True","False","4","0","2026-02-06T16:21:43+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/kernel/useDesktopStore.ts","True","False","2","0","2026-02-09T12:06:30+08:00","2026-02-09T15:24:01+08:00"
"D:/project/portfoliio/src/os/kernel/useDialogStore.ts","True","False","4","0","2026-02-11T16:39:26+08:00","2026-02-24T18:56:24+08:00"
"D:/project/portfoliio/src/os/kernel/useFavoritesStore.ts","False","False","1","0","2026-03-05T10:10:31+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/kernel/useFileSystemStore.legacy.ts","True","False","2","0","2026-02-13T18:02:21+08:00","2026-02-13T18:02:21+08:00"
"D:/project/portfoliio/src/os/kernel/useFileSystemStore.ts","True","False","6","0","2026-02-09T15:24:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/kernel/useLanguageStore.ts","True","False","3","0","2026-02-13T10:49:42+08:00","2026-02-15T10:34:31+08:00"
"D:/project/portfoliio/src/os/kernel/useProcessStore.ts","True","False","1","0","2026-02-12T11:48:31+08:00","2026-02-26T13:10:29+08:00"
"D:/project/portfoliio/src/os/kernel/useShortcuts.ts","True","False","4","1","2026-02-10T17:12:04+08:00","2026-02-10T17:12:04+08:00"
"D:/project/portfoliio/src/os/kernel/useSystemSettingsStore.ts","True","False","10","0","2026-02-13T10:49:42+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/kernel/useSystemStore.ts","False","False","1","0","2026-02-10T17:12:04+08:00","2026-02-10T17:12:04+08:00"
"D:/project/portfoliio/src/os/kernel/useTrashStore.ts","True","False","1","0","2026-02-13T10:49:42+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/kernel/useUIStore.ts","False","False","1","0","2026-02-11T16:39:26+08:00","2026-02-11T16:39:26+08:00"
"D:/project/portfoliio/src/os/kernel/useWebContainerStore.ts","True","False","14","0","2026-02-12T11:48:31+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/kernel/useWindowStore.ts","True","True","4","5","2026-02-06T13:59:06+08:00","2026-03-10T18:39:56+08:00"
"D:/project/portfoliio/src/os/kernel/WindowContext.tsx","False","False","3","0","2026-02-10T17:12:04+08:00","2026-02-13T14:51:21+08:00"
"D:/project/portfoliio/src/os/registry/config.tsx","True","False","2","0","2026-02-06T09:49:02+08:00","2026-03-02T15:41:28+08:00"
"D:/project/portfoliio/src/os/registry/types.ts","True","False","2","0","2026-02-06T13:59:06+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/sdk/hooks/useFileSystem.ts","True","False","1","0","2026-02-27T13:34:14+08:00","2026-02-27T13:34:14+08:00"
"D:/project/portfoliio/src/os/sdk/hooks/useProcess.ts","False","False","1","0","2026-02-27T13:34:14+08:00","2026-02-27T13:34:14+08:00"
"D:/project/portfoliio/src/os/sdk/index.ts","True","False","4","4","2026-02-06T13:59:06+08:00","2026-03-03T11:31:19+08:00"
"D:/project/portfoliio/src/os/sdk/system.ts","True","False","1","0","2026-02-27T13:34:14+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/security/PathValidator.ts","True","False","3","2","2026-02-13T16:09:26+08:00","2026-02-13T16:09:26+08:00"
"D:/project/portfoliio/src/os/services/FileContentCache.ts","True","False","2","1","2026-02-13T16:09:26+08:00","2026-02-13T16:09:26+08:00"
"D:/project/portfoliio/src/os/services/FileSystemIOService.ts","True","False","4","0","2026-02-13T16:09:26+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/services/FileSystemSyncService.ts","True","False","6","0","2026-02-13T16:09:26+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/services/PreviewService.ts","True","False","3","0","2026-02-11T16:12:46+08:00","2026-02-11T16:12:46+08:00"
"D:/project/portfoliio/src/os/system/context-menu/types.ts","True","False","1","0","2026-02-13T10:49:42+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useContextMenuItems.tsx","True","False","1","0","2026-02-13T10:49:42+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useDesktopMenuItems.tsx","True","False","3","0","2026-02-13T10:49:42+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useExplorerMenuItems.tsx","True","False","1","0","2026-02-13T10:49:42+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useFileMenuItems.tsx","True","False","5","0","2026-02-13T10:49:42+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useTaskbarMenuItems.tsx","True","False","1","0","2026-02-13T10:49:42+08:00","2026-02-20T22:06:03+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useWeatherMenuItems.tsx","True","False","1","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/system/context-menu/useWindowMenuItems.tsx","True","False","2","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/system/desktop/DesktopBackground.tsx","True","False","5","0","2026-02-13T16:09:26+08:00","2026-03-03T11:31:19+08:00"
"D:/project/portfoliio/src/os/system/desktop/DesktopIcons.tsx","True","False","2","0","2026-02-13T16:09:26+08:00","2026-03-03T15:06:10+08:00"
"D:/project/portfoliio/src/os/system/desktop/DesktopWidgets.tsx","True","False","2","0","2026-02-13T16:09:26+08:00","2026-02-13T18:02:21+08:00"
"D:/project/portfoliio/src/os/system/desktop/SplashScreenPortal.tsx","True","False","2","0","2026-02-13T16:09:26+08:00","2026-02-13T16:09:26+08:00"
"D:/project/portfoliio/src/os/system/window/WindowGhostDrag.tsx","False","False","2","0","2026-02-13T10:49:42+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/window/WindowResizeHandles.tsx","True","False","2","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/system/window/WindowRestorePreview.tsx","False","False","2","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/system/window/WindowSnapPreview.tsx","False","False","2","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/os/system/ActionCenter.tsx","True","False","3","0","2026-02-09T10:17:38+08:00","2026-02-24T15:36:31+08:00"
"D:/project/portfoliio/src/os/system/AppErrorBoundary.tsx","False","False","3","0","2026-02-06T13:59:06+08:00","2026-02-06T13:59:06+08:00"
"D:/project/portfoliio/src/os/system/CalendarWidget.tsx","True","False","5","0","2026-02-09T10:17:38+08:00","2026-02-26T15:05:00+08:00"
"D:/project/portfoliio/src/os/system/ContextMenu.tsx","True","False","8","0","2026-02-06T09:49:02+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/Desktop.tsx","True","True","5","6","2026-02-06T09:49:02+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/DesktopIcon.tsx","True","False","2","0","2026-02-13T10:49:42+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/GlobalDialogs.tsx","True","False","2","0","2026-02-11T16:39:26+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/system/GlobalShortcuts.tsx","True","False","4","0","2026-02-10T17:12:04+08:00","2026-02-13T18:02:21+08:00"
"D:/project/portfoliio/src/os/system/QuickSettings.tsx","True","False","4","0","2026-02-09T10:17:38+08:00","2026-02-24T17:38:48+08:00"
"D:/project/portfoliio/src/os/system/Shell.tsx","True","True","3","3","2026-02-06T09:49:02+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/system/SiteProtection.tsx","True","False","4","0","2026-02-06T09:49:02+08:00","2026-02-06T09:49:02+08:00"
"D:/project/portfoliio/src/os/system/StartMenu.tsx","True","False","6","0","2026-02-06T09:49:02+08:00","2026-02-24T15:51:04+08:00"
"D:/project/portfoliio/src/os/system/SystemClock.tsx","True","False","4","0","2026-02-06T10:41:15+08:00","2026-02-09T11:47:27+08:00"
"D:/project/portfoliio/src/os/system/Taskbar.tsx","True","False","5","0","2026-02-06T09:49:02+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/TaskbarItem.tsx","True","False","6","0","2026-02-10T21:16:33+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/WeatherWidget.tsx","True","False","6","0","2026-02-10T18:39:17+08:00","2026-02-24T12:00:04+08:00"
"D:/project/portfoliio/src/os/system/Window.tsx","True","False","4","0","2026-02-06T09:49:02+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/system/WindowPreview.tsx","True","False","1","0","2026-02-06T16:32:47+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/ui/dialogs/FilePickerDialog.tsx","True","False","9","0","2026-02-10T17:12:04+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/ui/file/FileGridItem.tsx","True","False","2","0","2026-02-11T19:11:54+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/ui/file/FileListItem.tsx","True","False","2","0","2026-02-11T19:11:54+08:00","2026-03-10T10:52:36+08:00"
"D:/project/portfoliio/src/os/ui/AppIcon.tsx","True","False","2","0","2026-02-09T18:59:40+08:00","2026-03-05T10:10:31+08:00"
"D:/project/portfoliio/src/os/ui/RenameInput.tsx","True","False","4","0","2026-02-11T16:39:26+08:00","2026-03-10T16:59:04+08:00"
"D:/project/portfoliio/src/os/ui/Tooltip.tsx","True","False","6","0","2026-02-09T10:50:18+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/ui/WindowTitleBar.tsx","True","False","2","0","2026-02-06T09:49:02+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/src/os/utils/autoFix.ts","True","False","3","2","2026-03-06T18:53:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/utils/color.ts","True","False","0","3","2026-02-24T15:36:31+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/utils/debugSync.ts","True","False","3","2","2026-03-06T18:53:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/utils/diagnosticSync.ts","True","False","4","3","2026-03-06T18:53:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/utils/grid.ts","True","False","3","0","2026-02-09T15:24:01+08:00","2026-02-09T15:24:01+08:00"
"D:/project/portfoliio/src/os/utils/logger.ts","True","False","0","1","2026-02-13T18:02:21+08:00","2026-02-13T18:02:21+08:00"
"D:/project/portfoliio/src/os/utils/LRUCache.ts","True","False","3","2","2026-03-04T11:18:40+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/src/os/utils/PerformanceMonitor.ts","True","False","3","1","2026-02-13T16:09:26+08:00","2026-03-09T14:08:46+08:00"
"D:/project/portfoliio/src/os/utils/quickSync.ts","True","False","6","3","2026-03-06T18:53:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/utils/syncVFSToWebContainer.ts","True","False","7","3","2026-03-06T18:53:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/os/utils/TarService.ts","True","False","4","0","2026-03-12T11:36:58+08:00","2026-03-12T15:14:07+08:00"
"D:/project/portfoliio/src/os/utils/terminalDebug.ts","True","False","2","1","2026-03-06T18:53:01+08:00","2026-03-06T18:53:01+08:00"
"D:/project/portfoliio/src/types/app.ts","True","False","2","0","2026-02-14T12:45:47+08:00","2026-02-14T12:45:47+08:00"
"D:/project/portfoliio/src/types/branded.ts","True","False","7","0","2026-02-13T16:09:26+08:00","2026-02-13T16:09:26+08:00"
"D:/project/portfoliio/src/types/file-system-access.d.ts","True","False","16","0","2026-02-13T16:09:26+08:00","2026-02-13T16:09:26+08:00"
"D:/project/portfoliio/src/types/filesystem.ts","True","False","2","2","2026-02-14T12:45:47+08:00","2026-02-14T12:45:47+08:00"
"D:/project/portfoliio/src/types/index.ts","False","False","0","0","2026-02-14T12:45:47+08:00","2026-02-14T12:45:47+08:00"
"D:/project/portfoliio/src/types/lunar-javascript.d.ts","False","False","4","0","2026-02-13T10:49:42+08:00","2026-02-13T10:49:42+08:00"
"D:/project/portfoliio/src/types/process.ts","True","False","3","0","2026-02-14T12:45:47+08:00","2026-02-14T12:45:47+08:00"
"D:/project/portfoliio/src/appConfig.ts","True","False","0","1","2026-02-27T17:45:58+08:00","2026-02-28T16:20:16+08:00"
"D:/project/portfoliio/src/middleware.ts","True","False","1","0","2026-03-02T15:41:28+08:00","2026-03-12T11:36:58+08:00"
"D:/project/portfoliio/scripts/copy-monaco.js","False","False","1","0","2026-02-13T14:51:21+08:00","2026-02-13T18:02:21+08:00"
"D:/project/portfoliio/scripts/generate-fs-manifest.js","True","False","1","0","2026-03-04T11:18:40+08:00","2026-03-04T11:18:40+08:00"
"D:/project/portfoliio/scripts/setup-v86.js","True","False","2","0","2026-02-15T10:34:31+08:00","2026-02-15T10:34:31+08:00"
